08/29/2023,ZZSSWRWS,08/28/2023,WHITE,F,45,30000,VIOLATION OF PROBATION OR COND DISCHG,YORK CI,NONE,EMILY,BARNES
08/29/2023,ZZSRRLHR,04/09/2021,HISPANIC,F,33,1500000,MURDER                                AF,YORK CI,NONE,YOLANDA,RIVERA
08/29/2023,ZZSHWWLH,08/18/2023,WHITE,M,27,15100,ASSAULT ON POLICE OR FIRE OFFICER     CF,BRIDGEPORT CC,NONE,JOSEPH,NOLAN
08/29/2023,ZZHJZSZS,05/12/2022,HISPANIC,M,29,510000,"ASSAULT, SECOND DEGREE                 F",CHESHIRE CI,NONE,JOHN,RAMIREZ
08/29/2023,ZZHJCWEZ,03/20/2023,BLACK,M,38,21000,"ASSAULT, SECOND DEGREE                 F",NEW HAVEN CC,NONE,FRANKLIN,PHELPS
08/29/2023,ZZSHCWZJ,08/06/2021,WHITE,M,58,2100000,CRIMINAL ATTEMPT,CORRIGAN CI,NONE,STEVEN,CASTILLO
08/29/2023,ZZSZSSLZ,12/27/2022,HISPANIC,M,28,175000,"BURGLARY, SECOND DEGREE               CF",CORRIGAN CI,NONE,GEORGE,DAY
08/29/2023,ZZRWJRRJ,06/29/2023,HISPANIC,M,44,25100,INTERFERING WITH AN OFFICER           AM,HARTFORD CC,NONE,CHRISTOPHER,BROWN
08/29/2023,ZZHBWHLH,08/09/2023,WHITE,M,42,44500,"FAILURE TO APPEAR, SECOND DEGREE      AM",HARTFORD CC,NONE,KEVIN,BRANDT
08/29/2023,ZZSSWZCJ,08/15/2023,HISPANIC,M,17,350000,YOUTHFUL OFFENDER,MANSON YI,NONE,PAUL,SPEARS
08/29/2023,ZZHWHHSR,08/16/2023,WHITE,M,36,410000,POSSESSION OF NARCOTICS,NEW HAVEN CC,NONE,RYAN,SCHWARTZ
08/29/2023,ZZHRBCZH,08/10/2022,BLACK,M,36,377100,"ASSAULT, FIRST DEGREE                 BF",NEW HAVEN CC,NONE,CHARLES,HALL
08/29/2023,ZZRJECWJ,06/07/2023,BLACK,M,40,41500,"ROBBERY, THIRD DEGREE                 DF",HARTFORD CC,NONE,STEVEN,SMITH
08/29/2023,ZZHWCZHZ,06/09/2023,BLACK,M,32,154000,CRIMINAL ATTEMPT,BRIDGEPORT CC,NONE,DOUGLAS,PADILLA
08/29/2023,ZZREECCB,03/22/2023,WHITE,M,49,375000,INJURY OR RISK OF INJURY TO MINOR      F,CORRIGAN CI,NONE,CHRISTOPHER,FERNANDEZ
08/29/2023,ZZSZJJRZ,09/10/2019,BLACK,M,22,750000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,HARTFORD CC,SPECIAL PAROLE,SHAWN,WEAVER
08/29/2023,ZZSHCHZE,07/14/2021,HISPANIC,M,23,1001500,MURDER                                AF,MACDOUGALL,NONE,JACOB,POTTS
08/29/2023,ZZRJREEJ,04/07/2022,BLACK,M,41,750000,"ASSAULT, FIRST DEGREE                 BF",WALKER RC,NONE,STEVEN,BUCHANAN
08/29/2023,ZZHZESJS,08/29/2022,WHITE,F,44,150200,"SALE OF HEROIN, COC BY NON-DEPENDENT",YORK CI,NONE,KIMBERLY,LOPEZ
08/29/2023,ZZSSRJHW,02/03/2023,BLACK,F,30,15000,INJURY OR RISK OF INJURY TO MINOR      F,YORK CI,NONE,MADISON,BLACK
08/29/2023,ZZRCEHHE,09/06/2022,BLACK,M,46,200000,"SEXUAL ASSAULT, FIRST DEGREE           F",CORRIGAN CI,NONE,DREW,WILLIAMS
08/29/2023,ZZSZJBHE,07/28/2023,HISPANIC,M,26,750150,CRIMINAL POSS OF PISTOL/REVOLVER      DF,HARTFORD CC,NONE,DANIEL,CLARKE
08/29/2023,ZZHJEWJC,08/01/2023,HISPANIC,M,47,10000,"BURGLARY, THIRD DEGREE                DF",HARTFORD CC,NONE,JOSHUA,FOX
08/29/2023,ZZSSSJSJ,08/04/2023,WHITE,M,56,20000,IDENTITY THEFT 2ND DEGREE             CF,BRIDGEPORT CC,NONE,CODY,LEWIS
08/29/2023,ZZHSSHZC,06/12/2023,BLACK,M,60,50000,OPERATE UNDER INFLU OF LIQ OR DRUGS,HARTFORD CC,NONE,ANDREW,JIMENEZ
08/29/2023,ZZSHBHHJ,08/15/2023,WHITE,M,27,75500,"FAILURE TO APPEAR, FIRST DEGREE       DF",HARTFORD CC,NONE,ANDREW,CHURCH
08/29/2023,ZZSHCWHJ,08/11/2021,HISPANIC,M,48,650000,CRIMINAL ATTEMPT,GARNER,IMMIGRATION,JAVIER,BROWN
08/29/2023,ZZSSWZSW,08/11/2023,BLACK,M,20,100000,LARCENY OF MV,NEW HAVEN CC,NONE,THOMAS,SANCHEZ
08/29/2023,ZZHZWCSJ,05/01/2023,WHITE,M,39,705000,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,NONE,MICHAEL,WEISS
08/29/2023,ZZRLLSCR,08/08/2023,BLACK,M,41,750000,CRIMINAL POSSESSION OF A PISTOL       DF,HARTFORD CC,NONE,SHAUN,MORRIS
08/29/2023,ZZSSESBZ,09/13/2022,WHITE,M,57,300000,CRIMINAL POSSESSION OF A PISTOL       DF,BRIDGEPORT CC,FEDERAL,ROBERT,ORTEGA
08/29/2023,ZZHSHERJ,02/21/2023,BLACK,M,39,125000,STRANGULATION 1ST DEGREE              CF,WALKER RC,NONE,ERIC,MILES
08/29/2023,ZZSZZBSS,07/19/2023,BLACK,M,29,200500,"ROBBERY, FIRST DEGREE                 BF",GARNER,NONE,JUSTIN,WELCH
08/29/2023,ZZRCZZSB,02/20/2020,WHITE,M,50,50000,THREATENING                           AM,OSBORN CI,SPECIAL PAROLE,MARK,ALLEN
08/29/2023,ZZSRCBCJ,06/25/2021,BLACK,M,23,1214000,HOME INVASION                         AF,CORRIGAN CI,NONE,JOSEPH,YOUNG
08/29/2023,ZZSSHSBR,08/16/2023,BLACK,F,29,10000,"FAILURE TO APPEAR, FIRST DEGREE       DF",YORK CI,NONE,CINDY,NORRIS
08/29/2023,ZZSHWCCB,12/07/2020,HISPANIC,M,24,750000,CRIMINAL ATTEMPT,MACDOUGALL,NONE,WILLIAM,MILLER
08/29/2023,ZZSRWHSH,08/09/2023,WHITE,M,25,7500,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,WILLIAM,FOWLER
08/29/2023,ZZSHZWBL,07/12/2023,BLACK,M,26,375000,"ROBBERY, FIRST DEGREE                 BF",CORRIGAN CI,NONE,JAY,CASEY
08/29/2023,ZZSSWZCE,08/14/2023,AMER IND,M,32,5000,CARRYING WEAPON IN A MOTOR VEHICLE     F,HARTFORD CC,NONE,TRAVIS,WOOD
08/29/2023,ZZSSWZCC,08/14/2023,WHITE,F,23,5000,"FAILURE TO APPEAR, SECOND DEGREE      AM",YORK CI,NONE,TERESA,RUIZ
08/29/2023,ZZSHJZBS,04/04/2023,HISPANIC,M,21,22050,INJURY OR RISK OF INJURY TO MINOR      F,GARNER,T,RUBEN,PARKS
08/29/2023,ZZEEEERB,06/13/2023,WHITE,M,60,5100050,VIOLATION OF CONDITIONS OF RELEASE,MWCI MED ISOLATION UNIT,NONE,KURT,PEREZ
08/29/2023,ZZREBSLH,08/15/2023,WHITE,M,48,40500,VIOLATION OF PROBATION OR COND DISCHG,CORRIGAN CI,NONE,JOEL,ANDERSON
08/29/2023,ZZHCWHZE,07/06/2023,WHITE,M,43,50000,"SEXUAL ASSAULT, FOURTH DEGREE         AM",NEW HAVEN CC,NONE,JEFF,ROGERS
08/29/2023,ZZSHLWHR,03/27/2023,WHITE,M,40,35550,"LARCENY, FOURTH DEGREE                AM",NEW HAVEN CC,NONE,JEFFERY,WALLACE
08/29/2023,ZZRCRBEJ,07/19/2023,HISPANIC,M,46,2000000,MURDER                                AF,MACDOUGALL,NONE,WAYNE,HAYES
08/29/2023,ZZSSSRCL,06/07/2023,BLACK,M,35,235000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,NEW HAVEN CC,NONE,WILLIAM,WILSON
08/29/2023,ZZSHJSZS,01/06/2023,WHITE,M,37,60300,"FORGERY, SECOND DEGREE                DF",NEW HAVEN CC,NONE,GREGORY,JENSEN
08/29/2023,ZZSRWCHW,04/17/2023,BLACK,M,24,185100,"BURGLARY, THIRD DEGREE                DF",GARNER,NONE,KEVIN,HILL
08/29/2023,ZZSRLJEC,08/14/2023,WHITE,M,22,110000,"FAILURE TO APPEAR, FIRST DEGREE       DF",HARTFORD CC,NONE,JASON,HENRY
08/29/2023,ZZSSERLH,08/23/2022,BLACK,M,26,250000,"SEXUAL ASSAULT, FIRST DEGREE           F",MACDOUGALL,NONE,EDDIE,OSBORNE
08/29/2023,ZZSRZZZB,06/16/2023,WHITE,F,35,240000,"LARCENY, FIRST DEGREE                 BF",YORK CI,NONE,GWENDOLYN,LOVE
08/29/2023,ZZSHCBBH,09/20/2021,BLACK,M,18,1000000,MURDER                                AF,MANSON YI,NONE,CRAIG,CRUZ
08/29/2023,ZZEWCBHE,07/31/2023,HISPANIC,M,53,10000,VIOLATION OF PROBATION OR COND DISCHG,HARTFORD CC,NONE,ANDREW,GUTIERREZ
08/29/2023,ZZSSSSEH,08/28/2023,HISPANIC,M,28,256000,"BURGLARY, FIRST DEGREE                BF",BRIDGEPORT CC,NONE,BRIAN,SPEARS
08/29/2023,ZZSSHEBH,05/29/2023,WHITE,F,47,106000,"LARCENY, SECOND DEGREE                CF",YORK CI,OTHER STATE,STEPHANIE,ROGERS
08/29/2023,ZZSSEWLJ,09/23/2022,BLACK,M,37,300000,"ASSAULT, FIRST DEGREE                 BF",BRIDGEPORT CC,NONE,CRAIG,ESPARZA
08/29/2023,ZZRJLJRW,03/06/2023,HISPANIC,M,58,250000,SEXUAL ASSAULT 1ST DEGREE-AGGRVTD      F,CORRIGAN CI,NONE,JOHN,SMITH
08/29/2023,ZZSRHELZ,07/05/2023,BLACK,F,31,5200,INJURY OR RISK OF INJURY TO MINOR      F,YORK CI,NONE,EMILY,SPEARS
08/29/2023,ZZSSHZJL,02/21/2023,ASIAN,M,24,650000,SEXUAL ASSAULT 1ST DEGREE-AGGRVTD      F,CHESHIRE CI,NONE,ISAAC,ADAMS
08/29/2023,ZZSSZBHW,07/15/2022,BLACK,M,19,2000000,CRIMINAL ATTEMPT,WALKER RC,NONE,THOMAS,SAMPSON
08/29/2023,ZZSSEBBH,10/26/2022,BLACK,M,27,1500000,"ROBBERY, FIRST DEGREE                 BF",WALKER RC,NONE,ANDREW,WILLIAMS
08/29/2023,ZZSEJCJL,09/01/2022,BLACK,M,23,2350100,CRIMINAL ATTEMPT,CORRIGAN CI,NONE,MICHAEL,MILLER
08/29/2023,ZZSHCEWC,06/28/2021,BLACK,M,21,751000,"ASSAULT, FIRST DEGREE                 BF",MANSON YI,NONE,DANIEL,JONES
08/29/2023,ZZSHBLEW,07/28/2023,BLACK,M,28,750000,"ARSON, FIRST DEGREE                   AF",CHESHIRE CI,NONE,ANDREW,HAYS
08/29/2023,ZZSHECRW,07/24/2023,BLACK,M,28,200000,"FAILURE TO APPEAR, FIRST DEGREE       DF",HARTFORD CC,NONE,DONALD,BROWN
08/29/2023,ZZSZLHLH,08/04/2022,BLACK,M,26,2280000,VIOLATION OF PROBATION OR COND DISCHG,WALKER RC,NONE,JEFFREY,HARDY
08/29/2023,ZZHWRBRB,01/25/2023,WHITE,F,55,1000000,"ASSAULT, 1ST VICTIM 60 OR OVER        BF",YORK CI,NONE,MONICA,TORRES
08/29/2023,ZZRLWHER,06/14/2023,WHITE,M,43,20000,"ASSAULT, SECOND DEGREE                 F",HARTFORD CC,NONE,DANIEL,REEVES
08/29/2023,ZZSHCBBZ,12/21/2022,BLACK,M,24,450000,"ROBBERY, FIRST DEGREE                 BF",CHESHIRE CI,OTHER STATE,PARKER,LEE
08/29/2023,ZZSHHSBZ,08/16/2023,BLACK,M,36,151000,ARREST WITHOUT WARRANT,BRIDGEPORT CC,NONE,MAURICE,DOUGLAS
08/29/2023,ZZHLCLRZ,10/27/2020,WHITE,M,52,825000,"SEXUAL ASSAULT, FIRST DEGREE           F",WALKER RC,NONE,NATHAN,DAVIS
08/29/2023,ZZSHEZZJ,06/21/2023,BLACK,M,25,250000,CRIM VIOL OF PROTECTIVE ORDER         DF,NEW HAVEN CC,NONE,NOAH,ROGERS
08/29/2023,ZZSSSRLC,06/06/2023,HISPANIC,M,32,500000,CRIMINAL ATTEMPT,CHESHIRE CI,T,BRIAN,OLSEN
08/29/2023,ZZSSRZBL,07/13/2023,WHITE,M,45,200000,"FAILURE TO APPEAR, FIRST DEGREE       DF",GARNER,NONE,MATTHEW,HARVEY
08/29/2023,ZZESSZLH,08/16/2023,BLACK,M,62,51500,ARREST WITHOUT WARRANT,BRIDGEPORT CC,NONE,JORGE,RODRIGUEZ
08/29/2023,ZZRBBBSR,04/18/2023,BLACK,M,60,80000,CRIM VIOL OF PROTECTIVE ORDER         DF,BRIDGEPORT CC,NONE,CRISTIAN,WOLFE
08/29/2023,ZZSZRWJL,05/19/2023,WHITE,F,35,100100,CRIMINAL POSSESSION OF A PISTOL       DF,YORK CI,OTHER STATE,KIMBERLY,MENDOZA
08/29/2023,ZZHCRBEZ,03/23/2022,HISPANIC,M,32,30000,"ESCAPE, FIRST DEGREE                  CF",HARTFORD CC,NONE,STEPHEN,KING
08/29/2023,ZZSSEBWZ,10/24/2022,HISPANIC,M,37,200150,CRIM VIOL OF PROTECTIVE ORDER         DF,HARTFORD CC,NONE,WILLIAM,RAMIREZ
08/29/2023,ZZSHJBSL,06/05/2023,BLACK,F,27,6150,"FAILURE TO APPEAR, FIRST DEGREE       DF",MH-WHITING,NONE,SARAH,TAYLOR
08/29/2023,ZZSEWELE,04/03/2023,HISPANIC,M,29,253500,"SEXUAL ASSAULT, SECOND DEGREE          F",NEW HAVEN CC,NONE,DAVID,WOOD
08/29/2023,ZZREHJRB,02/02/2021,BLACK,M,54,2002000,MURDER                                AF,WALKER RC,NONE,MICHAEL,JACKSON
08/29/2023,ZZERWWJH,12/20/2021,BLACK,M,56,2500000,MURDER                                AF,MACDOUGALL,NONE,JAMES,MORRIS
08/29/2023,ZZSZWEEC,12/05/2022,WHITE,M,31,30100,VIOLATION OF PROBATION OR COND DISCHG,GARNER,NONE,TREVOR,BOYER
08/29/2023,ZZSHESZJ,08/22/2023,BLACK,M,28,27500,"UNLAWFUL RESTRAINT, FIRST DEGREE      DF",CORRIGAN CI,NONE,BRIAN,WILSON
08/29/2023,ZZRCLWJC,03/12/2018,BLACK,M,40,2500,SALE OF NARC/AMPHET BY NON-DEPENDENT   F,NEW HAVEN CC,SPECIAL PAROLE,SAMUEL,TAYLOR
08/29/2023,ZZHCWBEH,06/22/2012,BLACK,M,32,6905050,CAPITAL FELONY                         F,GARNER,SPECIAL PAROLE,TIMOTHY,JACKSON
08/29/2023,ZZHBBCBE,07/03/2023,HISPANIC,M,32,14000,THREATENING                           AM,GARNER,NONE,WARREN,ROBINSON
08/29/2023,ZZSSWRZW,08/24/2023,BLACK,M,30,50000,IDENTITY THEFT 3RD DEGREE             DF,HARTFORD CC,NONE,ANDREW,WILSON
08/29/2023,ZZESWSBR,05/15/2023,BLACK,M,54,400000,"ASSAULT, SECOND DEGREE                 F",NEW HAVEN CC,NONE,CAMERON,RIVERA
08/29/2023,ZZSSHRWS,03/06/2023,BLACK,F,37,500000,"ARSON, FIRST DEGREE                   AF",YORK CI,NONE,PAULA,PEREZ
08/29/2023,ZZHELRJW,08/15/2023,WHITE,M,65,5000,THREATENING                           AM,NEW HAVEN CC,NONE,CODY,GONZALEZ
08/29/2023,ZZRLCHBZ,10/12/2021,HISPANIC,M,41,500000,INJURY/RISK OF INJURY TO MINOR- SEXUAL C,CHESHIRE CI,NONE,TONY,HALE
08/29/2023,ZZSSWERB,08/18/2023,BLACK,M,16,100000,YOUTHFUL OFFENDER,MANSON YI,NONE,ADAM,HARRIS
08/29/2023,ZZRHBBBZ,06/02/2023,BLACK,M,50,645100,CRIMINAL POSS OF PISTOL/REVOLVER      DF,BRIDGEPORT CC,NONE,TONY,ROBINSON
08/29/2023,ZZRELSZZ,08/24/2023,BLACK,F,49,1100000,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,VICKI,MCLEAN
08/29/2023,ZZHZWJCS,08/18/2023,AMER IND,M,43,120000,"ASSAULT, THIRD DEGREE                 AM",MWCI MED ISOLATION UNIT,NONE,ETHAN,JENKINS
08/29/2023,ZZREHLBE,05/09/2023,WHITE,F,49,45000,"FAILURE TO APPEAR, SECOND DEGREE      AM",YORK CI,NONE,ALEXANDRA,SMITH
08/29/2023,ZZHWJHLL,02/27/2019,BLACK,M,33,1350000,MURDER                                AF,WALKER RC,NONE,MICHAEL,GREGORY
08/29/2023,ZZSHLZBW,01/28/2021,BLACK,M,28,1780000,"SEXUAL ASSAULT, FIRST DEGREE           F",CHESHIRE CI,NONE,CHRISTOPHER,BELL
08/29/2023,ZZSZHJCC,05/22/2017,BLACK,M,27,5000,DISORDERLY CONDUCT                    CM,HARTFORD CC,SPECIAL PAROLE,ROBERT,FARLEY
08/29/2023,ZZHRZRSL,08/25/2023,BLACK,M,37,2500,PUBLIC INDECENCY                      BM,NEW HAVEN CC,NONE,JASON,LUCERO
08/29/2023,ZZHEJZLJ,06/05/2023,BLACK,M,36,100000,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,PHILIP,ANDREWS
08/29/2023,ZZRJBCZB,08/23/2023,BLACK,M,38,500000,CRIMINAL POSSESSION OF A PISTOL       DF,NEW HAVEN CC,NONE,DANIEL,FOSTER
08/29/2023,ZZSSRRLB,12/02/2022,BLACK,M,16,1600000,CONSPIRACY,MANSON YI,NONE,RALPH,RUSSELL
08/29/2023,ZZSRZLZB,07/11/2023,BLACK,F,27,30000,"BURGLARY, FIRST DEGREE                BF",YORK CI,NONE,ALLISON,CLARK
08/29/2023,ZZSSHBSS,04/27/2023,BLACK,M,21,750100,"ROBBERY, FIRST DEGREE                 BF",MANSON YI,NONE,DARREN,MOORE
08/29/2023,ZZSHSEBB,08/28/2023,WHITE,M,30,5000,"CRIMINAL MISCHIEF, SECOND DEGREE      AM",NEW HAVEN CC,NONE,ANDREW,JACOBS
08/29/2023,ZZSSSJBZ,08/07/2023,WHITE,F,64,150000,IDENTITY THEFT 1ST DEGREE             BF,YORK CI,OTHER STATE,NICOLE,MORALES
08/29/2023,ZZHRJJCH,03/22/2021,BLACK,M,36,1420000,MURDER                                AF,WALKER RC,NONE,ALEXANDER,SCHNEIDER
08/29/2023,ZZRRWECL,03/03/2020,HISPANIC,M,46,1620000,"ASSAULT, FIRST DEGREE                 BF",HARTFORD CC,NONE,JAMES,JARVIS
08/29/2023,ZZSSRECL,11/23/2022,BLACK,M,19,1750100,HOME INVASION                         AF,MANSON YI,NONE,JOSEPH,COLE
08/29/2023,ZZSSSZRW,05/15/2023,HISPANIC,M,21,16000,INJURY OR RISK OF INJURY TO MINOR      F,MANSON YI,NONE,MICHAEL,GARRETT
08/29/2023,ZZSSWZWZ,08/11/2023,BLACK,M,37,150000,ARREST WITHOUT WARRANT,NEW HAVEN CC,NONE,JOHN,NICHOLS
08/29/2023,ZZHLCWRJ,09/15/2022,BLACK,M,34,2160000,"FAILURE TO APPEAR, FIRST DEGREE       DF",WALKER RC,NONE,PETER,MEDINA
08/29/2023,ZZSHZSLJ,07/29/2020,BLACK,M,22,725000,"ROBBERY, FIRST DEGREE                 BF",CHESHIRE CI,NONE,JOSEPH,GRAHAM
08/29/2023,ZZSZBSBJ,06/06/2016,ASIAN,M,26,200000,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,SPECIAL PAROLE,THOMAS,BROWN
08/29/2023,ZZSSWZHW,08/10/2023,WHITE,F,53,100000,ARREST WITHOUT WARRANT,YORK CI,NONE,JENNIFER,HALL
08/29/2023,ZZHRZHRS,06/27/2023,HISPANIC,M,36,850500,CRIMINAL POSS OF PISTOL/REVOLVER      DF,CHESHIRE CI,NONE,BILLY,MILLER
08/29/2023,ZZSRBCBS,09/23/2022,HISPANIC,M,20,3400100,CRIMINAL ATTEMPT,MANSON YI,NONE,LEE,GARCIA
08/29/2023,ZZSSEJSJ,11/02/2022,HISPANIC,M,18,300000,"ROBBERY, FIRST DEGREE                 BF",MANSON YI,NONE,ERIC,HARDING
08/29/2023,ZZSHBCBJ,07/10/2023,HISPANIC,M,25,91500,"FAILURE TO APPEAR, FIRST DEGREE       DF",OSBORN CI,NONE,WALTER,RUIZ
08/29/2023,ZZECLSJJ,04/03/2023,BLACK,F,54,60000,"FAILURE TO APPEAR, FIRST DEGREE       DF",YORK CI,NONE,CINDY,WILLIAMS
08/29/2023,ZZSSSLJW,07/14/2023,HISPANIC,M,18,500000,ALTERING OR REMOVING IDENT NUMBER      F,MANSON YI,NONE,DAVID,BATES
08/29/2023,ZZHBHZSZ,07/30/2023,WHITE,M,50,50000,OPERATE UNDER INFLU OF LIQ OR DRUGS,HARTFORD CC,NONE,ROBERT,ACOSTA
08/29/2023,ZZHJJWSJ,12/01/2022,HISPANIC,M,29,1000500,"ASSAULT, FIRST DEGREE                 BF",HARTFORD CC,NONE,GARY,HUFF
08/29/2023,ZZSSWRHB,08/28/2023,BLACK,M,24,20000,"LARCENY, SECOND DEGREE                CF",HARTFORD CC,NONE,GARRETT,MARTIN
08/29/2023,ZZSHHBJZ,05/24/2022,BLACK,M,21,1750500,HOME INVASION                         AF,WALKER RC,NONE,MARCUS,MCPHERSON
08/29/2023,ZZRWEEJB,07/18/2022,HISPANIC,M,43,200150,CRIM VIOL OF PROTECTIVE ORDER         DF,HARTFORD CC,NONE,JACK,ROBINSON
08/29/2023,ZZHHJLZC,06/06/2012,BLACK,M,35,35000,SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE  F,MACDOUGALL,SPECIAL PAROLE,LUIS,HARVEY
08/29/2023,ZZHWERBW,09/06/2022,HISPANIC,M,42,285000,"KIDNAPPING, FIRST DEGREE              AF",HARTFORD CC,NONE,TIMOTHY,BRYAN
08/29/2023,ZZSSWEZR,08/17/2023,WHITE,F,22,415000,STRANGULATION 2ND DEGREE              DF,YORK CI,NONE,KELLY,MEADOWS
08/29/2023,ZZSSHHRE,08/10/2023,HISPANIC,F,32,100000,"ROBBERY, SECOND DEGREE                CF",YORK CI,NONE,RACHEL,TRAVIS
08/29/2023,ZZHCRSWH,06/13/2014,BLACK,M,32,28500,"ASSAULT, THIRD DEGREE                 AM",BRIDGEPORT CC,SPECIAL PAROLE,JUSTIN,WALKER
08/29/2023,ZZSSSBWH,07/27/2023,BLACK,M,24,125000,"ASSAULT, FIRST DEGREE                 BF",NEW HAVEN CC,NONE,NORMAN,HARDIN
08/29/2023,ZZSSHELJ,08/18/2023,HISPANIC,M,31,250000,ARREST WITHOUT WARRANT,BRIDGEPORT CC,NONE,JOSEPH,LOPEZ
08/29/2023,ZZHBCWJZ,07/31/2023,WHITE,M,29,25000,"ASSAULT, SECOND DEGREE                 F",GARNER,NONE,GARRETT,SHELTON
08/29/2023,ZZESWLJC,11/03/2000,HISPANIC,M,53,350000,"ROBBERY, THIRD DEGREE                 DF",MACDOUGALL,NONE,EDWARD,MCGEE
08/29/2023,ZZHEHBZW,06/23/2023,WHITE,M,38,5100,"CRIMINAL TRESPASS, FIRST DEGREE       AM",HARTFORD CC,NONE,DANIEL,GREEN
08/29/2023,ZZEJHRSW,03/03/2023,HISPANIC,M,51,50200,"CRIMINAL TRESPASS, FIRST DEGREE       AM",HARTFORD CC,NONE,EDWARD,DUNCAN
08/29/2023,ZZHJHWBJ,08/10/2023,WHITE,M,32,50000,STRANGULATION 2ND DEGREE              DF,CORRIGAN CI,NONE,AUSTIN,HARRIS
08/29/2023,ZZHBEHEW,03/24/2023,BLACK,M,29,1100000,CRIMINAL POSSESSION OF A PISTOL       DF,WALKER RC,NONE,GABRIEL,KANE
08/29/2023,ZZSSHCLH,04/20/2023,HISPANIC,M,67,500200,OPERATE UNDER INFLU OF LIQ OR DRUGS,CHESHIRE CI,NONE,JIMMY,SMITH
08/29/2023,ZZHSWRBJ,04/10/2023,WHITE,F,46,350000,CRIMINAL POSSESSION OF A PISTOL       DF,YORK CI,NONE,SARA,OLSEN
08/29/2023,ZZRCJZEZ,01/26/2023,BLACK,M,42,750000,VIOLATION OF PROBATION OR COND DISCHG,CHESHIRE CI,NONE,DOUGLAS,LESTER
08/29/2023,ZZRLBBRB,12/20/2022,WHITE,M,46,150000,MANSLAUGHTER 2ND WITH MV (INTOX)      CF,NEW HAVEN CC,NONE,DAVID,RIDDLE
08/29/2023,ZZSERHJJ,11/03/2022,BLACK,M,23,500150,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,NONE,JEFFREY,SCOTT
08/29/2023,ZZRJRWBC,08/24/2023,BLACK,M,57,50000,INJURY OR RISK OF INJURY TO MINOR      F,NEW HAVEN CC,NONE,AUSTIN,FOLEY
08/29/2023,ZZHWHLLH,07/26/2023,WHITE,M,32,35500,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,DANIEL,MASON
08/29/2023,ZZESBZBE,02/20/2023,WHITE,M,53,25050,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,JONATHAN,HENRY
08/29/2023,ZZHJSECB,06/20/2023,WHITE,M,29,77500,VIOLATION OF PROBATION OR COND DISCHG,HARTFORD CC,NONE,LARRY,RODRIGUEZ
08/29/2023,ZZSRSJSS,06/29/2023,BLACK,M,27,50200,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,GABRIEL,POTTER
08/29/2023,ZZSZZBWJ,08/28/2023,WHITE,M,29,32000,"FAILURE TO APPEAR, SECOND DEGREE      AM",HARTFORD CC,NONE,BRYAN,GOLDEN
08/29/2023,ZZSSWRHZ,08/25/2023,BLACK,F,27,500,THREATENING                           AM,YORK CI,NONE,TAYLOR,HERNANDEZ
08/29/2023,ZZSHZBCE,12/12/2022,BLACK,M,24,50300,ASSAULT ON POLICE OR FIRE OFFICER     CF,GARNER,NONE,JAKE,GRIFFIN
08/29/2023,ZZEHHRSS,01/30/2023,BLACK,M,54,6100,"LARCENY, THIRD DEGREE                 DF",GARNER,NONE,NATHAN,GONZALEZ
08/29/2023,ZZRSRHZR,06/14/2023,WHITE,M,47,25550,EVADING RESPONSIBILITY                 M,NEW HAVEN CC,NONE,DAVID,SIMMONS
08/29/2023,ZZRWCSSB,02/09/2023,BLACK,M,45,750250,"ASSAULT, THIRD DEGREE                 AM",WALKER RC,NONE,CALEB,MARTIN
08/29/2023,ZZHHEWSW,08/14/2023,HISPANIC,M,47,1055350,ARREST WARRANT,HARTFORD CC,OTHER STATE,WILLIAM,SANCHEZ
08/29/2023,ZZHBJWLC,06/17/2022,WHITE,M,37,365500,CRIM VIOL OF PROTECTIVE ORDER         DF,NEW HAVEN CC,NONE,WILLIAM,RAMOS
08/29/2023,ZZRBCEZE,08/18/2022,HISPANIC,M,64,200000,VIOLATION OF PROBATION OR COND DISCHG,CORRIGAN CI,NONE,BRANDON,RICE
08/29/2023,ZZSSRSHC,12/19/2022,AMER IND,M,23,500000,HOME INVASION                         AF,CHESHIRE CI,NONE,WILLIAM,PORTER
08/29/2023,ZZSRRHLB,10/27/2020,WHITE,M,24,1615000,VIOLATION OF PROBATION OR COND DISCHG,MACDOUGALL,NONE,DOUGLAS,SALINAS
08/29/2023,ZZHHSRLR,03/16/2023,BLACK,M,46,1135000,ASSAULT 2ND DEGREE WITH A FIREARM     DF,MACDOUGALL,NONE,DREW,ABBOTT
